"","Dim.1","Dim.2","Dim.3"
"177",1.28274824513868,-0.0565743982268206,-0.247951130670823
"178",0.657058345918176,-0.105052270295687,-0.324416164549543
"179",-1.40079947532845,-1.23677717104397,-0.0415352590854047
"180",0.674438345617945,-0.0984781131531694,-0.244891371734215
"181",-0.468280800968917,-0.966723421865802,0.189016332618492
"182",0.191825327107451,-0.658963035491813,-0.0500825440854674
"183",-0.866593184467444,-1.12079015754682,0.093496696714944
"184",0.806578794660333,-0.46779595642244,0.276539667200197
"185",-0.213808657602622,-0.755250042303654,-0.102557710961018
"186",2.0101621025624,-0.135597347862324,0.589477278231291
"187",1.63718781525711,0.251194708929797,-0.0132582670205429
"188",-0.795477551911178,-0.987249561369674,0.0357075569649052
"189",0.366852192653263,-0.0357812894977893,-0.407151373850109
"190",1.72278888758255,-0.349217045526603,0.590325304103418
"191",1.88172015032616,-0.421583665048418,0.697915925165711
"192",2.36990649014358,-0.145903283622327,0.606617373776764
"193",2.09454088397965,-0.138856169145423,-0.725401360334783
"194",-0.557814038942182,-0.684927291639132,-0.225267397853239
"195",0.483081841956626,-0.210129288759627,-0.336453938695367
"196",0.0944434988313771,-0.829168021821594,0.331865207606776
"197",-0.0447243026905457,-0.867700990447185,0.117928927213507
"198",-0.957877825285597,-1.01794944351596,-0.0917307994664155
"199",-0.523808681496166,-0.818015468398796,-0.133665406031557
"200",-0.450462097792994,-1.04242062399606,0.111510945488853
"201",-0.248118413876219,-1.01612122685124,0.349156331464614
"202",-0.711544594030894,-0.57197299012531,-0.398709031621333
"203",0.41964956825294,-0.142934463254859,-0.423879847632037
"204",0.648864146198054,0.0127094035265428,-0.3358813081463
"205",1.49667817307284,-0.0644590125754237,0.116638240738058
"206",2.0330994575764,0.125452411134226,0.0534884245224767
"207",0.523327361076279,-0.605222795516363,0.26154812245707
"208",-0.04773804740799,-0.72427821190659,-0.00238149572538454
"209",0.753476341531525,-0.117663578825473,-0.101073529144778
"210",0.528586249947447,-0.18880955950311,-0.208164827931004
"211",0.496946881099753,-0.698245276114528,0.209575870975797
"212",1.32422415745301,-1.1679491832646,1.38851731755457
"213",1.39326634851911,-1.22252032073727,1.47081075650802
"214",2.71886166000733,-0.479177147831152,1.27117610895397
"215",0.844622169619317,0.0337136625675395,-0.254296906641034
"216",1.90284115552549,-0.298946583208271,0.624212635755949
"217",2.19307416546617,-0.0620771934127794,0.645297023913463
"218",-1.00536470280516,-1.01922142524028,-0.0603889775007248
"219",1.36029570405229,-0.285341222219466,0.461811145989279
"220",0.440401410052243,-0.538966642653993,0.244281014134053
"221",-0.769974858104891,-0.868034635857811,-0.104495333700161
"222",0.876883426239098,-0.42685848627343,0.313356580129025
"223",1.75466157978307,-0.386692689410356,0.794653160426235
"224",-0.426060558083131,-1.0745491160771,0.368475846103213
"225",0.0803020175534467,-1.06564212165826,0.375194498926644
"226",0.843053238020022,-0.320454839856505,-0.325225395563387
"227",-0.454735631440141,-0.797314325152278,0.0215151664461949
"228",-0.0605277033197748,-0.711679507515167,-0.0827003322550449
"229",1.44181828059438,-0.27184714238345,0.49508321653514
"230",1.90307677871805,-0.039917402290343,0.441163182604295
"231",0.511481217591756,-0.872185530789769,0.666579141635621
"232",-0.810582830318575,-1.1936250103696,0.297371842469
"233",1.83477612433812,-0.516874282976508,0.250840246606505
"234",0.466637729994773,-0.592013864040284,0.033646517383397
"235",-0.236849853382066,-0.615597180356821,-0.0917972539481539
"236",0.214148155384079,-0.0588506154838085,-0.539880222338202
"237",-0.0719733035751863,-1.18748489509959,0.695519065644636
"238",2.18149173434367,0.0125619608341062,0.57190866098421
"239",-1.02401905797256,-1.08740115583964,0.0628209810239816
"240",0.676158230853902,0.229605681267503,-0.508480693785387
"241",1.2651945977193,0.420007746631623,-0.494686414240442
"242",0.139868404109213,-0.431832553956091,-0.0276927287390424
"243",1.63969717682886,-0.376193029366687,0.681122072080215
"244",0.474599349533694,-0.015769342749167,-0.461829128406534
"245",-0.192017137884925,-0.707394046315692,-0.0718611224395882
"246",0.185705486321102,-0.0850318278272979,-0.604274772017532
"247",-0.36392960338382,-0.666061574732079,-0.124730642826181
"248",-0.577511218490091,-0.554916324465184,-0.331479214744615
"249",1.14668532497225,-0.0735401290805564,-0.0930780109999925
"250",-0.958026752505848,-1.09364029408266,0.09617614406916
"251",-0.507445575463186,-0.936476829258194,0.0549589116841706
"252",-0.216115662090556,-0.676371919946238,0.0138839586008895
"253",0.721817716019006,-0.276115836783107,0.207392125809785
"254",-0.102222847180317,-0.529271494917287,-0.0562514871302851
"255",0.499193749393851,-0.290420516632935,-0.114798001456325
"256",-0.0112812402508925,-0.715009982202199,0.192377812641085
"257",0.544596605120683,-0.396631006126155,0.0997222251922606
"258",1.77878408891884,0.121344479561849,0.197725552681342
"259",0.400351783449943,-0.679035512714671,0.345191593594519
"260",-0.490717963211491,-0.707369055319547,-0.0974908019205714
"261",-0.573901555417037,-0.947218092060513,0.0179575043906561
"262",0.499626187249856,-0.288247770163014,-0.0011370180747368
"263",0.666207774360366,-0.242558092046228,-0.0803135315144966
"264",-0.3608564369879,-0.803242627695042,0.0642883993727396
"265",-0.620746180243919,-0.861580005126965,-0.0683404901367693
"266",0.191660345559255,-0.35036101920415,-0.292899202085725
"267",1.18500207398926,-0.308990337315645,0.301657137318337
"268",1.20692656018428,-0.627398085255901,0.746062001546197
"269",0.866969601155154,-0.127908084750494,-0.133968757046833
"270",0.742875615404586,-0.457433660787956,0.284068860851465
"271",0.84565506190707,-0.461969406742056,0.376440521464209
"272",0.788059685401094,-0.717584630859584,0.597554709344511
"273",0.961764037853669,-0.619827350836907,0.555239712284218
"274",0.681512716349251,-0.53542550459901,0.378819203791967
"275",0.990623911388374,-0.214637094414539,0.120088767271857
"276",-0.823036705663121,-1.38907245286379,0.50822807401799
"277",1.46260254754255,-0.0938416351265428,0.387826147373351
"278",-0.306453945195333,-0.507390443243736,-0.283377852029682
"279",0.987794946659457,-0.119758219226618,0.0575352916536787
"280",1.58815782571908,0.774285509175737,-0.87133274690825
"281",0.1740271066588,-0.862329197964901,0.0998233308901588
"282",-0.309760669321132,-0.848701478071852,0.11927209169628
"283",1.38098666384347,-0.631618150281794,0.419866198747345
"284",0.652606446416852,-0.90454289656969,0.532170935945108
"285",-0.957354929366924,-1.25831216930177,0.269870192118911
"286",1.38479765603291,-0.29727916788318,0.352499905336478
"287",-0.203893034506266,-0.792199442699098,0.0972118861261702
"288",1.71494505087947,0.0482170133682229,-0.178728516357069
"289",2.78829381279953,0.182585075013131,0.66675802176672
"290",0.130513104469915,-0.661586528539801,0.171554096778332
"291",-0.52729042850148,-0.654877695651534,-0.173744816918784
"292",1.20681899527854,-0.0754758335481042,0.092890527639373
"293",0.0430231792560198,-0.012614486027766,-0.685363269225262
"294",1.18132420123844,-0.560230639229642,0.629917080125855
"295",1.37443144136317,-0.214093412857613,0.390250010993613
"296",1.65823185437122,-0.467412009365735,0.676511578209262
"297",-0.461894720411744,-0.801866240248572,-0.0246793347094556
"298",1.53987825183724,-0.493076014197159,0.794378165244935
